id,players,team
2501,"{'P. Patterson', 'D. Schröder', 'N. Noel', 'D. Burton', 'T. Luwawu-Cabarrot'}",OKC
2502,"{'P. Patterson', 'R. Westbrook', 'N. Noel', 'D. Schröder', 'D. Burton'}",OKC
2503,"{'R. Westbrook', 'P. George', 'J. Grant', 'D. Burton', 'S. Adams'}",OKC
2504,"{'D. Schröder', 'P. George', 'J. Grant', 'D. Burton', 'S. Adams'}",OKC
2505,"{'P. Patterson', 'D. Schröder', 'P. George', 'D. Burton', 'S. Adams'}",OKC
2506,"{'P. Patterson', 'N. Noel', 'D. Schröder', 'D. Burton', 'R. Felton'}",OKC
2507,"{'M. Muscala', 'J. Embiid', 'J. Redick', 'T. McConnell', 'W. Chandler'}",PHI
2508,"{'L. Shamet', 'T. McConnell', 'J. Embiid', 'W. Chandler', 'M. Muscala'}",PHI
2509,"{'L. Shamet', 'B. Simmons', 'J. Embiid', 'W. Chandler', 'J. Redick'}",PHI
2510,"{'L. Shamet', 'B. Simmons', 'W. Chandler', 'M. Muscala', 'J. Redick'}",PHI
2511,"{'L. Shamet', 'B. Simmons', 'W. Chandler', 'T. McConnell', 'J. Redick'}",PHI
2512,"{'L. Shamet', 'M. Muscala', 'B. Simmons', 'W. Chandler', 'T. McConnell'}",PHI
2513,"{'S. Ibaka', 'O. Anunoby', 'F. VanVleet', 'D. Wright', 'D. Green'}",TOR
2514,"{'S. Ibaka', 'C. Miles', 'O. Anunoby', 'F. VanVleet', 'D. Wright'}",TOR
2515,"{'S. Ibaka', 'C. Miles', 'P. Siakam', 'F. VanVleet', 'D. Wright'}",TOR
2516,"{'S. Ibaka', 'K. Leonard', 'P. Siakam', 'F. VanVleet', 'D. Green'}",TOR
2517,"{'S. Ibaka', 'O. Anunoby', 'K. Leonard', 'F. VanVleet', 'D. Wright'}",TOR
2518,"{'S. Ibaka', 'C. Miles', 'K. Lowry', 'P. Siakam', 'D. Wright'}",TOR
2519,"{'C. Miles', 'O. Anunoby', 'F. VanVleet', 'G. Monroe', 'D. Wright'}",TOR
2520,"{'G. Monroe', 'C. Miles', 'M. Richardson', 'L. Brown', 'D. Wright'}",TOR
2521,"{'J. Clarkson', 'T. Thompson', 'A. Harrison', 'L. Nance', 'K. Korver'}",CLE
2522,"{'J. Clarkson', 'A. Harrison', 'L. Nance', 'K. Korver', 'D. Nwaba'}",CLE
2523,"{'A. Harrison', 'R. Hood', 'L. Nance', 'D. Nwaba', 'C. Osman'}",CLE
2524,"{'J. Clarkson', 'T. Thompson', 'A. Harrison', 'K. Korver', 'D. Nwaba'}",CLE
2525,"{'H. Barnes', 'D. Finney-Smith', 'D. Jordan', 'D. Harris', 'L. Dončić'}",DAL
2526,"{'J. Barea', 'W. Matthews', 'H. Barnes', 'S. Mejri', 'D. Harris'}",DAL
2527,"{'J. Barea', 'W. Matthews', 'D. Finney-Smith', 'D. Harris', 'M. Kleber'}",DAL
2528,"{'J. Barea', 'W. Matthews', 'D. Finney-Smith', 'J. Brunson', 'M. Kleber'}",DAL
2529,"{'J. Barea', 'W. Matthews', 'H. Barnes', 'J. Brunson', 'M. Kleber'}",DAL
2530,"{'J. Barea', 'H. Barnes', 'D. Finney-Smith', 'J. Brunson', 'M. Kleber'}",DAL
2531,"{'J. Barea', 'H. Barnes', 'D. Jordan', 'M. Kleber', 'L. Dončić'}",DAL
2532,"{'J. Barea', 'H. Barnes', 'D. Finney-Smith', 'D. Jordan', 'D. Harris'}",DAL
2533,"{'J. Barea', 'H. Barnes', 'D. Harris', 'D. Jordan', 'M. Kleber'}",DAL
2534,"{'J. Barea', 'H. Barnes', 'D. Finney-Smith', 'D. Harris', 'M. Kleber'}",DAL
2535,"{'J. Barea', 'W. Matthews', 'S. Mejri', 'D. Harris', 'M. Kleber'}",DAL
2536,"{'J. Barea', 'W. Matthews', 'S. Mejri', 'J. Brunson', 'M. Kleber'}",DAL
2537,"{'J. Barea', 'S. Mejri', 'J. Brunson', 'M. Kleber', 'L. Dončić'}",DAL
2538,"{'W. Matthews', 'J. Brunson', 'D. Jordan', 'M. Kleber', 'L. Dončić'}",DAL
2539,"{'S. Livingston', 'J. Jerebko', 'J. Evans', 'J. Bell', 'D. Lee'}",GSW
2540,"{'Q. Cook', 'S. Livingston', 'J. Jerebko', 'J. Bell', 'K. Durant'}",GSW
2541,"{'Q. Cook', 'A. Iguodala', 'J. Bell', 'K. Durant', 'D. Lee'}",GSW
2542,"{'Q. Cook', 'K. Thompson', 'A. Iguodala', 'J. Bell', 'D. Lee'}",GSW
2543,"{'Q. Cook', 'K. Looney', 'K. Thompson', 'A. Iguodala', 'D. Lee'}",GSW
2544,"{'J. Evans', 'A. Iguodala', 'J. Bell', 'K. Durant', 'D. Lee'}",GSW
2545,"{'K. Thompson', 'J. Jerebko', 'A. Iguodala', 'D. Jones', 'K. Durant'}",GSW
2546,"{'K. Looney', 'K. Thompson', 'S. Livingston', 'A. Iguodala', 'K. Durant'}",GSW
2547,"{'M. Brogdon', 'E. Bledsoe', 'G. Antetokounmpo', 'K. Middleton', 'T. Maker'}",MIL
2548,"{'M. Brogdon', 'E. Bledsoe', 'T. Snell', 'K. Middleton', 'T. Maker'}",MIL
2549,"{'E. Bledsoe', 'P. Connaughton', 'T. Snell', 'K. Middleton', 'T. Maker'}",MIL
2550,"{'M. Dellavedova', 'P. Connaughton', 'T. Snell', 'B. Lopez', 'T. Maker'}",MIL
2551,"{'M. Dellavedova', 'G. Antetokounmpo', 'P. Connaughton', 'T. Snell', 'B. Lopez'}",MIL
2552,"{'M. Brogdon', 'G. Antetokounmpo', 'P. Connaughton', 'B. Lopez', 'S. Brown'}",MIL
2553,"{'M. Brogdon', 'E. Bledsoe', 'K. Middleton', 'S. Brown', 'T. Maker'}",MIL
2554,"{'E. Bledsoe', 'G. Antetokounmpo', 'K. Middleton', 'S. Brown', 'T. Maker'}",MIL
2555,"{'M. Brogdon', 'E. Bledsoe', 'G. Antetokounmpo', 'P. Connaughton', 'T. Maker'}",MIL
2556,"{'M. Dellavedova', 'M. Brogdon', 'G. Antetokounmpo', 'P. Connaughton', 'T. Maker'}",MIL
2557,"{'M. Dellavedova', 'P. Connaughton', 'B. Lopez', 'K. Middleton', 'T. Maker'}",MIL
2558,"{'M. Dellavedova', 'P. Connaughton', 'T. Snell', 'B. Lopez', 'K. Middleton'}",MIL
2559,"{'M. Dellavedova', 'G. Antetokounmpo', 'P. Connaughton', 'T. Snell', 'K. Middleton'}",MIL
2560,"{'M. Dellavedova', 'G. Antetokounmpo', 'P. Connaughton', 'K. Middleton', 'S. Brown'}",MIL
2561,"{'M. Dellavedova', 'E. Bledsoe', 'G. Antetokounmpo', 'K. Middleton', 'S. Brown'}",MIL
2562,"{'M. Brogdon', 'E. Bledsoe', 'G. Antetokounmpo', 'K. Middleton', 'S. Brown'}",MIL
2563,"{'M. Brogdon', 'E. Bledsoe', 'T. Snell', 'K. Middleton', 'S. Brown'}",MIL
2564,"{'D. Rose', 'D. Šarić', 'T. Jones', 'K. Towns', 'J. Okogie'}",MIN
2565,"{'D. Rose', 'D. Šarić', 'T. Jones', 'G. Dieng', 'J. Okogie'}",MIN
2566,"{'P. Patterson', 'R. Westbrook', 'D. Schröder', 'N. Noel', 'P. George'}",OKC
2567,"{'P. Patterson', 'D. Schröder', 'N. Noel', 'P. George', 'T. Luwawu-Cabarrot'}",OKC
2568,"{'P. Patterson', 'D. Schröder', 'D. Burton', 'T. Luwawu-Cabarrot', 'S. Adams'}",OKC
2569,"{'P. Patterson', 'R. Westbrook', 'Á. Abrines', 'D. Burton', 'S. Adams'}",OKC
2570,"{'R. Westbrook', 'Á. Abrines', 'J. Grant', 'D. Burton', 'S. Adams'}",OKC
2571,"{'R. Westbrook', 'D. Schröder', 'P. George', 'D. Burton', 'S. Adams'}",OKC
2572,"{'N. Noel', 'D. Schröder', 'Á. Abrines', 'P. George', 'D. Burton'}",OKC
2573,"{'R. Westbrook', 'N. Noel', 'D. Schröder', 'P. George', 'D. Burton'}",OKC
2574,"{'R. Westbrook', 'N. Noel', 'D. Schröder', 'Á. Abrines', 'D. Burton'}",OKC
2575,"{'R. Westbrook', 'D. Schröder', 'Á. Abrines', 'D. Burton', 'S. Adams'}",OKC
2576,"{'N. Noel', 'D. Schröder', 'J. Grant', 'D. Burton', 'T. Luwawu-Cabarrot'}",OKC
2577,"{'K. Oubre', 'J. Wall', 'A. Rivers', 'B. Beal', 'M. Morris'}",WAS
2578,"{'J. Wall', 'A. Rivers', 'B. Beal', 'T. Satoranský', 'M. Morris'}",WAS
2579,"{'A. Len', 'J. Lin', 'K. Bazemore', 'O. Spellman', 'D. Bembry'}",ATL
2580,"{'J. Collins', 'K. Bazemore', 'D. Dedmon', 'T. Young', 'K. Huerter'}",ATL
2581,"{'A. Len', 'T. Prince', 'J. Collins', 'J. Lin', 'T. Young'}",ATL
2582,"{'A. Len', 'T. Prince', 'J. Lin', 'O. Spellman', 'D. Bembry'}",ATL
2583,"{'A. Len', 'J. Lin', 'K. Bazemore', 'D. Bembry', 'J. Collins'}",ATL
2584,"{'T. Prince', 'J. Collins', 'K. Bazemore', 'T. Young', 'K. Huerter'}",ATL
2585,"{'T. Prince', 'J. Lin', 'K. Bazemore', 'J. Collins', 'K. Huerter'}",ATL
2586,"{'T. Prince', 'J. Collins', 'K. Bazemore', 'D. Bembry', 'T. Young'}",ATL
2587,"{'T. Prince', 'K. Bazemore', 'D. Bembry', 'J. Collins', 'K. Huerter'}",ATL
2588,"{'I. Smith', 'R. Bullock', 'S. Johnson', 'A. Drummond', 'B. Brown'}",DET
2589,"{'I. Smith', 'Z. Pachulia', 'R. Bullock', 'S. Johnson', 'B. Brown'}",DET
2590,"{'L. Galloway', 'I. Smith', 'Z. Pachulia', 'S. Johnson', 'B. Brown'}",DET
2591,"{'L. Galloway', 'R. Jackson', 'B. Griffin', 'R. Bullock', 'S. Johnson'}",DET
2592,"{'L. Galloway', 'R. Jackson', 'B. Griffin', 'S. Johnson', 'B. Brown'}",DET
2593,"{'K. Caldwell-Pope', 'L. Ball', 'K. Kuzma', 'J. Hart', 'T. Chandler'}",LAL
2594,"{'K. Caldwell-Pope', 'L. Stephenson', 'B. Ingram', 'L. James', 'J. McGee'}",LAL
2595,"{'L. Stephenson', 'L. Ball', 'B. Ingram', 'L. James', 'J. McGee'}",LAL
2596,"{'L. Stephenson', 'L. Ball', 'K. Kuzma', 'L. James', 'J. McGee'}",LAL
2597,"{'L. Stephenson', 'L. Ball', 'K. Kuzma', 'L. James', 'T. Chandler'}",LAL
2598,"{'K. Caldwell-Pope', 'L. Stephenson', 'S. Mykhailiuk', 'L. Ball', 'L. James'}",LAL
2599,"{'K. Caldwell-Pope', 'S. Mykhailiuk', 'K. Kuzma', 'B. Ingram', 'J. Hart'}",LAL
2600,"{'K. Caldwell-Pope', 'K. Kuzma', 'B. Ingram', 'J. Hart', 'L. James'}",LAL
2601,"{'K. Kuzma', 'B. Ingram', 'J. Hart', 'L. James', 'J. McGee'}",LAL
2602,"{'K. Caldwell-Pope', 'K. Kuzma', 'B. Ingram', 'L. James', 'T. Chandler'}",LAL
2603,"{'M. Conley', 'J. Green', 'W. Selden', 'G. Temple', 'M. Gasol'}",MEM
2604,"{'S. Mack', 'M. Gasol', 'J. Green', 'W. Selden', 'G. Temple'}",MEM
2605,"{'M. Brooks', 'S. Mack', 'M. Gasol', 'J. Green', 'W. Selden'}",MEM
2606,"{'M. Brooks', 'S. Mack', 'M. Conley', 'O. Casspi', 'J. Jackson'}",MEM
2607,"{'M. Brooks', 'S. Mack', 'M. Conley', 'O. Casspi', 'M. Gasol'}",MEM
2608,"{'K. Anderson', 'M. Brooks', 'M. Conley', 'J. Green', 'J. Jackson'}",MEM
2609,"{'K. Anderson', 'M. Brooks', 'M. Gasol', 'M. Conley', 'J. Jackson'}",MEM
2610,"{'J. Nurkić', 'E. Turner', 'C. McCollum', 'A. Aminu', 'N. Stauskas'}",POR
2611,"{'M. Harkless', 'D. Lillard', 'C. McCollum', 'M. Leonard', 'A. Aminu'}",POR
2612,"{'D. Lillard', 'E. Turner', 'Z. Collins', 'S. Curry', 'C. McCollum'}",POR
2613,"{'D. Lillard', 'E. Turner', 'S. Curry', 'C. McCollum', 'M. Leonard'}",POR
2614,"{'D. Lillard', 'S. Curry', 'C. McCollum', 'M. Leonard', 'A. Aminu'}",POR
2615,"{'B. Bogdanović', 'F. Mason', 'W. Cauley-Stein', 'M. Bagley', 'B. Hield'}",SAC
2616,"{'D. Fox', 'H. Giles', 'M. Bagley', 'J. Jackson', 'B. Hield'}",SAC
2617,"{'B. Bogdanović', 'N. Bjelica', 'F. Mason', 'M. Bagley', 'B. Hield'}",SAC
2618,"{'B. Bogdanović', 'B. McLemore', 'S. Labissière', 'F. Mason', 'M. Bagley'}",SAC
2619,"{'Y. Ferrell', 'B. McLemore', 'S. Labissière', 'T. Williams', 'M. Bagley'}",SAC
2620,"{'Y. Ferrell', 'B. McLemore', 'S. Labissière', 'H. Giles', 'T. Williams'}",SAC
2621,"{'S. Ibaka', 'C. Miles', 'K. Lowry', 'O. Anunoby', 'F. VanVleet'}",TOR
2622,"{'S. Ibaka', 'C. Miles', 'K. Leonard', 'F. VanVleet', 'D. Wright'}",TOR
2623,"{'J. Valančiūnas', 'K. Leonard', 'P. Siakam', 'F. VanVleet', 'D. Wright'}",TOR
2624,"{'S. Ibaka', 'K. Leonard', 'P. Siakam', 'F. VanVleet', 'D. Wright'}",TOR
2625,"{'C. Hutchison', 'J. Holiday', 'R. Arcidiacono', 'S. Harrison', 'R. Lopez'}",CHI
2626,"{'C. Hutchison', 'J. Holiday', 'C. Payne', 'S. Harrison', 'R. Lopez'}",CHI
2627,"{'J. Parker', 'R. Arcidiacono', 'W. Carter', 'S. Harrison', 'Z. LaVine'}",CHI
2628,"{'C. Hutchison', 'J. Parker', 'C. Payne', 'S. Harrison', 'R. Lopez'}",CHI
2629,"{'J. Clarkson', 'T. Thompson', 'A. Harrison', 'R. Hood', 'C. Osman'}",CLE
2630,"{'J. Clarkson', 'A. Harrison', 'K. Korver', 'A. Žižić', 'C. Osman'}",CLE
2631,"{'J. Clarkson', 'A. Harrison', 'L. Nance', 'K. Korver', 'A. Žižić'}",CLE
2632,"{'K. Korver', 'L. Nance', 'C. Sexton', 'A. Žižić', 'R. Hood'}",CLE
2633,"{'K. Korver', 'T. Thompson', 'L. Nance', 'C. Sexton', 'R. Hood'}",CLE
2634,"{'K. Korver', 'J. Clarkson', 'T. Thompson', 'C. Sexton', 'C. Osman'}",CLE
2635,"{'Q. Cook', 'K. Thompson', 'J. Jerebko', 'A. Iguodala', 'J. Bell'}",GSW
2636,"{'Q. Cook', 'J. Jerebko', 'A. Iguodala', 'J. Bell', 'K. Durant'}",GSW
2637,"{'K. Looney', 'K. Thompson', 'A. Iguodala', 'K. Durant', 'D. Lee'}",GSW
2638,"{'Q. Cook', 'K. Looney', 'K. Thompson', 'S. Livingston', 'K. Durant'}",GSW
2639,"{'K. Looney', 'S. Livingston', 'A. Iguodala', 'J. Bell', 'K. Durant'}",GSW
2640,"{'Q. Cook', 'K. Thompson', 'S. Livingston', 'J. Bell', 'K. Durant'}",GSW
2641,"{'A. Davis', 'F. Jackson', 'J. Randle', 'S. Hill', 'D. Miller'}",NOP
2642,"{'N. Mirotić', 'F. Jackson', 'J. Randle', 'S. Hill', 'D. Miller'}",NOP
2643,"{'T. Frazier', 'N. Mirotić', 'A. Davis', 'S. Hill', 'D. Miller'}",NOP
2644,"{'D. Miller', 'N. Mirotić', 'C. Diallo', 'S. Hill', 'T. Frazier'}",NOP
2645,"{'D. Miller', 'C. Diallo', 'W. Johnson', 'S. Hill', 'T. Frazier'}",NOP
2646,"{'D. Exum', 'J. Ingles', 'R. Neto', 'J. Crowder', 'D. Favors'}",UTA
2647,"{'T. Sefolosha', 'J. Ingles', 'R. Neto', 'D. Favors', 'A. Burks'}",UTA
2648,"{'T. Sefolosha', 'G. Allen', 'R. Neto', 'D. Favors', 'A. Burks'}",UTA
2649,"{'T. Sefolosha', 'G. Allen', 'R. Rubio', 'R. Gobert', 'A. Burks'}",UTA
2650,"{""R. O'Neale"", 'R. Gobert', 'R. Neto', 'J. Crowder', 'A. Burks'}",UTA
2651,"{'T. Sefolosha', 'D. Exum', 'J. Ingles', 'R. Rubio', 'D. Favors'}",UTA
2652,"{'T. Sefolosha', 'J. Ingles', 'R. Rubio', 'R. Gobert', 'A. Burks'}",UTA
2653,"{'G. Allen', ""R. O'Neale"", 'G. Niang', 'R. Neto', 'E. Udoh'}",UTA
2654,"{'G. Allen', 'D. Exum', ""R. O'Neale"", 'G. Niang', 'E. Udoh'}",UTA
2655,"{'J. Wall', 'T. Satoranský', 'O. Porter', 'J. Green', 'M. Morris'}",WAS
2656,"{'N. Jokić', 'P. Millsap', 'M. Beasley', 'M. Morris', 'J. Hernangómez'}",DEN
2657,"{'N. Jokić', 'P. Millsap', 'M. Beasley', 'M. Morris', 'T. Craig'}",DEN
2658,"{'P. Millsap', 'M. Beasley', 'M. Plumlee', 'M. Morris', 'T. Craig'}",DEN
2659,"{'T. Lydon', 'M. Beasley', 'T. Lyles', 'D. Akoon-Purcell', 'T. Craig'}",DEN
2660,"{'L. Galloway', 'R. Jackson', 'Z. Pachulia', 'S. Johnson', 'B. Brown'}",DET
2661,"{'L. Galloway', 'R. Jackson', 'Z. Pachulia', 'B. Griffin', 'S. Johnson'}",DET
2662,"{'I. Smith', 'Z. Pachulia', 'B. Griffin', 'S. Johnson', 'B. Brown'}",DET
2663,"{'K. Anderson', 'S. Mack', 'M. Gasol', 'J. Green', 'G. Temple'}",MEM
2664,"{'S. Mack', 'M. Gasol', 'O. Casspi', 'J. Green', 'W. Selden'}",MEM
2665,"{'S. Mack', 'M. Gasol', 'O. Casspi', 'W. Selden', 'G. Temple'}",MEM
2666,"{'S. Mack', 'M. Conley', 'O. Casspi', 'G. Temple', 'J. Jackson'}",MEM
2667,"{'K. Anderson', 'S. Mack', 'M. Conley', 'J. Green', 'J. Jackson'}",MEM
2668,"{'K. Anderson', 'S. Mack', 'M. Conley', 'J. Green', 'M. Gasol'}",MEM
2669,"{'K. Anderson', 'S. Mack', 'M. Conley', 'O. Casspi', 'M. Gasol'}",MEM
2670,"{'S. Mack', 'M. Conley', 'J. Green', 'W. Selden', 'M. Gasol'}",MEM
2671,"{'M. Conley', 'J. Green', 'W. Selden', 'O. Casspi', 'M. Gasol'}",MEM
2672,"{'M. Conley', 'J. Green', 'W. Selden', 'O. Casspi', 'J. Jackson'}",MEM
2673,"{'S. Mack', 'M. Gasol', 'O. Casspi', 'W. Selden', 'J. Jackson'}",MEM
2674,"{'K. Anderson', 'S. Mack', 'J. Green', 'G. Temple', 'J. Jackson'}",MEM
2675,"{'W. Ellington', 'D. Wade', 'J. Richardson', 'J. Winslow', 'H. Whiteside'}",MIA
2676,"{'D. Wade', 'J. Richardson', 'R. McGruder', 'J. Winslow', 'H. Whiteside'}",MIA
2677,"{'B. Adebayo', 'D. Wade', 'K. Olynyk', 'R. McGruder', 'J. Winslow'}",MIA
2678,"{'J. Johnson', 'D. Wade', 'R. McGruder', 'J. Winslow', 'H. Whiteside'}",MIA
2679,"{'D. Wade', 'K. Olynyk', 'R. McGruder', 'J. Winslow', 'H. Whiteside'}",MIA
2680,"{'J. Johnson', 'W. Ellington', 'J. Richardson', 'J. Winslow', 'H. Whiteside'}",MIA
2681,"{'J. Johnson', 'W. Ellington', 'J. Richardson', 'D. Jones', 'H. Whiteside'}",MIA
2682,"{'B. Adebayo', 'W. Ellington', 'D. Wade', 'J. Richardson', 'D. Jones'}",MIA
2683,"{'W. Ellington', 'D. Wade', 'J. Richardson', 'D. Jones', 'H. Whiteside'}",MIA
2684,"{'D. Wade', 'J. Richardson', 'R. McGruder', 'D. Jones', 'H. Whiteside'}",MIA
2685,"{'D. Wade', 'R. McGruder', 'J. Winslow', 'D. Jones', 'H. Whiteside'}",MIA
2686,"{'D. Wade', 'J. Richardson', 'K. Olynyk', 'R. McGruder', 'J. Winslow'}",MIA
2687,"{'J. Johnson', 'D. Wade', 'W. Ellington', 'J. Richardson', 'H. Whiteside'}",MIA
2688,"{'B. Adebayo', 'W. Ellington', 'D. Wade', 'J. Richardson', 'H. Whiteside'}",MIA
2689,"{'B. Adebayo', 'W. Ellington', 'D. Wade', 'R. McGruder', 'H. Whiteside'}",MIA
2690,"{'B. Adebayo', 'D. Wade', 'R. McGruder', 'J. Winslow', 'D. Jones'}",MIA
2691,"{'W. Ellington', 'J. Richardson', 'K. Olynyk', 'R. McGruder', 'J. Winslow'}",MIA
2692,"{'W. Ellington', 'D. Wade', 'J. Richardson', 'K. Olynyk', 'R. McGruder'}",MIA
2693,"{'B. Adebayo', 'W. Ellington', 'D. Wade', 'J. Richardson', 'R. McGruder'}",MIA
2694,"{'B. Adebayo', 'D. Wade', 'J. Richardson', 'K. Olynyk', 'J. Winslow'}",MIA
2695,"{'E. Gordon', 'P. Tucker', 'D. House', 'C. Capela', 'J. Harden'}",HOU
2696,"{'P. Tucker', 'G. Clark', 'I. Hartenstein', 'D. House', 'J. Harden'}",HOU
2697,"{'P. Tucker', 'G. Clark', 'D. House', 'C. Capela', 'J. Harden'}",HOU
2698,"{'J. Ennis', 'P. Tucker', 'G. Clark', 'C. Capela', 'J. Harden'}",HOU
2699,"{'E. Gordon', 'J. Ennis', 'G. Clark', 'C. Capela', 'D. House'}",HOU
2700,"{'E. Gordon', 'J. Ennis', 'G. Clark', 'I. Hartenstein', 'D. House'}",HOU
2701,"{'E. Gordon', 'J. Ennis', 'P. Tucker', 'I. Hartenstein', 'D. House'}",HOU
2702,"{'E. Gordon', 'J. Ennis', 'P. Tucker', 'G. Clark', 'J. Harden'}",HOU
2703,"{'E. Gordon', 'J. Ennis', 'D. House', 'C. Capela', 'J. Harden'}",HOU
2704,"{'E. Gordon', 'J. Ennis', 'P. Tucker', 'D. House', 'J. Harden'}",HOU
2705,"{'M. Chriss', 'G. Clark', 'M. Carter-Williams', 'I. Hartenstein', 'D. House'}",HOU
2706,"{'M. Scott', 'P. Beverley', 'M. Harrell', 'L. Williams', 'S. Thornwell'}",LAC
2707,"{'P. Beverley', 'M. Harrell', 'L. Williams', 'T. Harris', 'S. Thornwell'}",LAC
2708,"{'S. Gilgeous-Alexander', 'P. Beverley', 'M. Harrell', 'D. Gallinari', 'S. Thornwell'}",LAC
2709,"{'M. Brogdon', 'D. DiVincenzo', 'G. Antetokounmpo', 'T. Snell', 'T. Maker'}",MIL
2710,"{'E. İlyasova', 'M. Brogdon', 'P. Connaughton', 'K. Middleton', 'T. Maker'}",MIL
2711,"{'E. İlyasova', 'D. DiVincenzo', 'G. Antetokounmpo', 'P. Connaughton', 'T. Snell'}",MIL
2712,"{'D. Šarić', 'R. Covington', 'T. Jones', 'G. Dieng', 'A. Wiggins'}",MIN
2713,"{'A. Tolliver', 'L. Deng', 'T. Jones', 'G. Dieng', 'J. Okogie'}",MIN
2714,"{'A. Tolliver', 'L. Deng', 'T. Jones', 'J. Okogie', 'J. Nunnally'}",MIN
2715,"{'J. Holiday', 'N. Mirotić', 'E. Moore', 'A. Davis', 'T. Frazier'}",NOP
2716,"{'J. Holiday', 'C. Diallo', 'J. Randle', 'S. Hill', 'D. Miller'}",NOP
2717,"{'I. Clark', 'E. Moore', 'J. Randle', 'S. Hill', 'C. Diallo'}",NOP
2718,"{'N. Mirotić', 'C. Diallo', 'W. Johnson', 'E. Moore', 'T. Frazier'}",NOP
2719,"{'N. Mirotić', 'W. Johnson', 'E. Moore', 'J. Randle', 'T. Frazier'}",NOP
2720,"{'J. Holiday', 'A. Davis', 'E. Moore', 'J. Randle', 'T. Frazier'}",NOP
2721,"{'D. Miller', 'J. Holiday', 'A. Davis', 'J. Randle', 'T. Frazier'}",NOP
2722,"{'J. Holiday', 'W. Johnson', 'A. Davis', 'J. Randle', 'D. Miller'}",NOP
2723,"{'J. Holiday', 'N. Mirotić', 'W. Johnson', 'J. Randle', 'D. Miller'}",NOP
2724,"{'N. Mirotić', 'E. Moore', 'J. Randle', 'S. Hill', 'T. Frazier'}",NOP
2725,"{'N. Mirotić', 'A. Davis', 'E. Moore', 'S. Hill', 'T. Frazier'}",NOP
2726,"{'J. Holiday', 'N. Mirotić', 'A. Davis', 'S. Hill', 'T. Frazier'}",NOP
2727,"{'J. Holiday', 'A. Davis', 'J. Randle', 'S. Hill', 'T. Frazier'}",NOP
2728,"{'I. Clark', 'J. Okafor', 'C. Diallo', 'K. Williams', 'T. Frazier'}",NOP
2729,"{'P. Patterson', 'D. Schröder', 'N. Noel', 'Á. Abrines', 'T. Luwawu-Cabarrot'}",OKC
2730,"{'P. Patterson', 'R. Westbrook', 'N. Noel', 'Á. Abrines', 'D. Burton'}",OKC
2731,"{'R. Westbrook', 'N. Noel', 'Á. Abrines', 'J. Grant', 'D. Burton'}",OKC
2732,"{'R. Westbrook', 'D. Schröder', 'J. Grant', 'D. Burton', 'S. Adams'}",OKC
2733,"{'P. Patterson', 'R. Westbrook', 'D. Schröder', 'Á. Abrines', 'S. Adams'}",OKC
2734,"{'P. Patterson', 'N. Noel', 'Á. Abrines', 'D. Burton', 'R. Felton'}",OKC
2735,"{'P. Patterson', 'N. Noel', 'A. Nader', 'D. Burton', 'R. Felton'}",OKC
2736,"{'P. Patterson', 'R. Westbrook', 'N. Noel', 'A. Nader', 'D. Burton'}",OKC
2737,"{'R. Westbrook', 'D. Schröder', 'N. Noel', 'A. Nader', 'J. Grant'}",OKC
2738,"{'Á. Abrines', 'T. Davis', 'A. Nader', 'D. Burton', 'T. Luwawu-Cabarrot'}",OKC
2739,"{'L. Shamet', 'M. Muscala', 'J. Butler', 'B. Simmons', 'T. McConnell'}",PHI
2740,"{'L. Shamet', 'M. Muscala', 'B. Simmons', 'F. Korkmaz', 'T. McConnell'}",PHI
2741,"{'J. Butler', 'J. Embiid', 'J. Redick', 'T. McConnell', 'W. Chandler'}",PHI
2742,"{'L. Shamet', 'F. Korkmaz', 'B. Simmons', 'J. Embiid', 'M. Muscala'}",PHI
2743,"{'L. Shamet', 'F. Korkmaz', 'B. Simmons', 'J. Embiid', 'W. Chandler'}",PHI
2744,"{'L. Shamet', 'B. Simmons', 'J. Embiid', 'W. Chandler', 'T. McConnell'}",PHI
2745,"{'L. Shamet', 'A. Johnson', 'M. Muscala', 'F. Korkmaz', 'T. McConnell'}",PHI
2746,"{'L. Shamet', 'A. Johnson', 'D. Jackson', 'F. Korkmaz', 'M. Muscala'}",PHI
2747,"{'J. Nurkić', 'D. Lillard', 'Z. Collins', 'E. Turner', 'S. Curry'}",POR
2748,"{'Z. Collins', 'S. Curry', 'C. McCollum', 'M. Leonard', 'N. Stauskas'}",POR
2749,"{'K. Caldwell-Pope', 'L. Stephenson', 'L. James', 'J. Hart', 'T. Chandler'}",LAL
2750,"{'K. Caldwell-Pope', 'M. Beasley', 'B. Ingram', 'J. Hart', 'J. McGee'}",LAL
2751,"{'L. Ball', 'K. Kuzma', 'L. James', 'J. Hart', 'T. Chandler'}",LAL
2752,"{'K. Caldwell-Pope', 'K. Kuzma', 'L. James', 'J. Hart', 'T. Chandler'}",LAL
2753,"{'K. Caldwell-Pope', 'L. Ball', 'K. Kuzma', 'L. James', 'J. Hart'}",LAL
2754,"{'B. Bogdanović', 'D. Fox', 'T. Williams', 'W. Cauley-Stein', 'M. Bagley'}",SAC
2755,"{'B. Bogdanović', 'H. Giles', 'T. Williams', 'M. Bagley', 'B. Hield'}",SAC
2756,"{'B. Bogdanović', 'N. Bjelica', 'T. Williams', 'M. Bagley', 'B. Hield'}",SAC
